"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.42706,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.36574,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.15697,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-07",98.85697,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-08",98.53686,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-09",98.24007,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-10",98.00654,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-11",97.85226,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2002-12",97.74888,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-01",97.67374,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-02",97.63839,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-03",97.67712,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.81876,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.05588,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.35976,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.71514,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.11024,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.53297,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.96111,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.3599,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.6943,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.9461,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-02",101.0966,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-03",101.1669,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-04",101.1695,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-05",101.1252,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-06",101.044,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.932,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.8061,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.6949,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.6179,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.5844,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.5665,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.5268,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.4602,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.3811,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.3248,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.3171,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.3542,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.4074,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.4779,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.5839,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.7409,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.9353,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.1247,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.2751,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.3739,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.4117,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.386,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.32,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.2558,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.217,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.2255,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.2907,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.3906,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5077,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.634,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7582,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.8815,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.0083,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.1292,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.222,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.2678,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.2508,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.168,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.0511,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.9219,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.7845,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.6471,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.5026,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.337,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.1524,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.9291,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.635,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-06",100.226,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.67104,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.95347,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.08345,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.1274,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.21117,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.43973,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.88087,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.57225,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.53787,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.76633,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.18118,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-06",95.70692,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-07",96.27841,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.85254,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.39896,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.90186,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.35954,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.77901,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.14187,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.41472,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.60217,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.68469,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-05",99.66863,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-06",99.59786,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-07",99.53546,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-08",99.53333,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-09",99.60655,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-10",99.74208,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-11",99.93089,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.132,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.2993,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.3935,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.3803,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2592,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0409,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.74981,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.43921,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.18062,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.04989,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.07557,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.23392,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.46497,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.69176,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.8522,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.92193,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.90308,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.81776,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.70666,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.62022,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.58435,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.61166,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.67678,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.76043,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.86378,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.98561,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.1136,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2282,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.344,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.4638,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.5583,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.6156,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.647,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.657,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.6588,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.6665,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.6686,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.6693,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.6982,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.754,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.8189,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.8746,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.9165,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.9423,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.9571,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.9585,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.939,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.9008,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.8379,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.7503,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.6428,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.5271,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.4082,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.2817,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.1442,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",99.97276,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.77731,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.58711,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.4309,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.29955,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.18391,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.08559,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.01479,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",98.9809,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",98.97046,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",98.97236,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",98.97951,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.0033,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.0545,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.14732,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.28046,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.44513,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.61532,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.75327,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.84662,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.89974,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.92902,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.95892,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.0007,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.0551,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.1423,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.2528,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.3729,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.4911,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.6105,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.735,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.8534,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.9298,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.9587,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.9547,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.9323,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.8918,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.8237,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.704,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.5264,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.3163,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.0946,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.89143,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.72026,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.58191,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.45919,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.35174,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.26312,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.19635,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.1566,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.16949,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.22784,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.30528,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.36718,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.37529,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.31124,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.62247,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.35229,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",94.0215,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",95.94745,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.61903,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.29117,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.45679,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.65192,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.88279,
